File,LOC,SLOC_P,SLOC_L,MVG,BLOC,C_SLOC,CLOC,CWORD,HCLOC,HCWORD,No_Methods,LCOM,AVCC,NOS,HBUG,HEFF,UWCS,INST,PACK,RFC,CBO,MI,CCML,NLOC,F_IN,DIT,MINC,S_R,R_R,COH,LMC,LCOM2,MAXCC,HVOL,HIER,NQU,FOUT,SIX,EXT,NSUP,TCC,NSUB,MPC,NCO,INTR,CCOM,HLTH,MOD,bug_cnt
org.eclipse.jdt.apt.core/src/com/sun/mirror/declaration/PackageDeclaration.java,103,9,8,0,12,0,82,499,30,258,5,0,1,6,0.03,201.4,5,0,1,5,0,109.88,52,7,0,1,158.36,0,0,0,0,5,1,104.7,0,5,0,0,0,0,5,0,0,0,0,6,39,1,0
org.eclipse.jdt.apt.core/src/com/sun/mirror/declaration/ParameterDeclaration.java,56,5,4,0,8,0,43,304,30,258,1,0,1,2,0.01,44.19,1,0,1,1,0,117.43,13,3,0,1,146.81,0,0,0,0,1,1,26.09,0,1,0,0,0,0,1,0,0,0,0,2,11,1,0
org.eclipse.jdt.apt.core/src/com/sun/mirror/declaration/TypeDeclaration.java,148,12,11,0,15,0,121,763,30,258,1,0,1,2,0.01,75.49,1,0,1,1,0,144.51,16,3,0,1,144.98,0,0,0,0,1,1,37.75,0,1,0,0,0,0,1,0,0,0,0,2,14,1,0
org.eclipse.jdt.apt.core/src/com/sun/mirror/declaration/TypeParameterDeclaration.java,71,7,6,0,10,0,54,377,30,258,2,0,1,3,0.02,83.49,2,0,2,2,0,120.68,24,4,0,1,158.24,0,0,0,0,2,1,45.75,0,1,0,0,0,0,2,0,0,1,0,3,18,1,0
org.eclipse.jdt.apt.core/src/com/sun/mirror/type/AnnotationType.java,54,5,4,0,8,0,41,286,30,258,1,0,1,2,0.01,44.19,1,0,1,1,0,102.69,11,3,0,1,146.81,0,0,0,0,1,1,26.09,0,1,0,0,0,0,1,0,0,0,0,2,11,1,0
org.eclipse.jdt.apt.core/src/com/sun/mirror/type/ArrayType.java,55,4,3,0,6,0,45,323,30,258,1,0,1,2,0.01,44.19,1,0,0,1,0,136.46,15,3,0,1,146.81,0,0,0,0,1,1,26.09,0,0,0,0,0,0,1,0,0,1,0,2,11,1,0
org.eclipse.jdt.apt.core/src/com/sun/mirror/type/ClassType.java,76,6,5,0,9,0,61,422,30,258,2,0,1,3,0.01,52.19,2,0,1,2,1,149.49,31,4,1,1,159.84,0,0,0,0,2,1,34.09,0,1,0,0,0,0,2,0,0,1,0,3,15,1,0
org.eclipse.jdt.apt.core/src/com/sun/mirror/type/DeclaredType.java,113,9,8,0,12,0,92,655,30,258,4,0,1,5,0.02,130.8,4,0,2,4,1,148.72,62,6,1,1,159.07,0,0,0,0,4,1,73.4,0,4,0,0,0,0,4,0,0,0,0,5,29,1,0
org.eclipse.jdt.apt.core/src/com/sun/mirror/type/EnumType.java,54,5,4,0,8,0,41,286,30,258,1,0,1,2,0.01,44.19,1,0,1,1,0,102.69,11,3,0,1,146.81,0,0,0,0,1,1,26.09,0,1,0,0,0,0,1,0,0,0,0,2,11,1,0
org.eclipse.jdt.apt.core/src/com/sun/mirror/type/InterfaceType.java,61,5,4,0,8,0,48,330,30,258,1,0,1,2,0.01,44.19,1,0,1,1,0,164.95,18,3,0,1,146.81,0,0,0,0,1,1,26.09,0,0,0,0,0,0,1,0,0,1,0,2,11,1,0
org.eclipse.jdt.apt.core/src/com/sun/mirror/type/MirroredTypeException.java,86,18,14,2,11,3,57,405,30,258,3,0.17,1,12,0.09,1185.01,6,3,1,3,0,79.62,30,16,0,1,128.09,0,0.5,0.44,0,2,1,256.12,0,1,0,0,0,1,3,0,0,2,0,7,67,1,0
org.eclipse.jdt.apt.core/src/com/sun/mirror/type/MirroredTypesException.java,96,26,19,4,12,3,58,416,30,258,3,0.17,1.67,15,0.16,3691.95,6,3,4,3,0,72,31,21,0,1,120.48,0,0.5,0.44,0,2,2,488.7,0,2,0,0,0,1,5,0,0,1,0,7,112,1,0
org.eclipse.jdt.apt.core/src/com/sun/mirror/type/PrimitiveType.java,69,14,4,0,7,8,48,380,30,258,1,0,1,3,0.01,83,1,0,0,1,0,188.09,25,4,0,1,138.09,0,0,0,0,1,1,38,0,0,0,0,0,0,1,0,0,1,0,10,14,1,0
org.eclipse.jdt.apt.core/src/com/sun/mirror/type/ReferenceType.java,47,3,2,0,5,0,39,294,30,258,0,0,0,1,0.01,31.02,0,0,0,0,0,171,9,2,0,1,171,0,0,0,0,0,0,15.51,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0
org.eclipse.jdt.apt.core/src/com/sun/mirror/type/TypeMirror.java,87,9,8,0,10,0,68,445,30,258,3,0,1,4,0.02,54.02,3,0,3,3,0,123.55,38,5,0,1,161.11,0,0,0,0,3,1,49.02,0,1,0,0,0,0,3,0,0,2,0,4,21,1,0
org.eclipse.jdt.apt.core/src/com/sun/mirror/type/TypeVariable.java,59,5,4,0,8,0,46,324,30,258,1,0,1,2,0.01,44.19,1,0,1,1,0,146.34,16,3,0,1,146.81,0,0,0,0,1,1,26.09,0,0,0,0,0,0,1,0,0,1,0,2,11,1,0
org.eclipse.jdt.apt.core/src/com/sun/mirror/type/VoidType.java,51,4,3,0,7,0,40,289,30,258,0,0,0,1,0.01,31.02,0,0,1,0,0,171,10,2,0,1,171,0,0,0,0,0,0,15.51,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0
org.eclipse.jdt.apt.core/src/com/sun/mirror/type/WildcardType.java,76,6,5,0,9,0,61,399,30,258,2,0,1,3,0.02,114.8,2,0,1,2,0,146.79,31,4,0,1,157.15,0,0,0,0,2,1,57.4,0,2,0,0,0,0,2,0,0,0,0,3,21,1,0
org.eclipse.jdt.apt.core/src/com/sun/mirror/util/DeclarationFilter.java,321,106,70,20,40,1,175,1021,30,258,9,5,1.67,38,0.43,15887.1,14,5,5,10,2,112.5,138,58,2,1,122.86,1,0,0,1,9,4,1276.76,0,7,0,0,1,0,15,1,1,2,0,19,295,1,0
org.eclipse.jdt.apt.core/src/com/sun/mirror/util/Declarations.java,71,6,5,0,9,0,56,379,30,258,2,0,1,3,0.02,68.9,2,0,1,2,0,129.51,26,4,0,1,158.89,0,0,0,0,2,1,54.92,0,0,0,0,0,0,2,0,0,2,0,3,21,1,0
org.eclipse.jdt.apt.core/src/com/sun/mirror/util/DeclarationScanner.java,269,103,71,13,39,0,127,611,30,258,17,0.16,1.76,82,0.63,10434.9,19,2,1,17,0,108.58,97,101,0,1,126.46,0,0,0.35,8,52,6,1886.28,0,0,0,0,0,0,30,0,0,17,1,17,458,0,0
org.eclipse.jdt.apt.core/src/com/sun/mirror/util/DeclarationVisitor.java,151,21,19,0,22,0,108,573,30,258,16,0,1,17,0.11,483.64,16,0,1,16,1,159.58,78,19,1,1,159.34,0,0,0,0,16,1,322.42,0,0,0,0,0,0,16,0,0,16,0,17,116,1,0
org.eclipse.jdt.apt.core/src/com/sun/mirror/util/DeclarationVisitors.java,105,13,8,2,6,1,86,582,30,258,3,1,1,7,0.06,1029.68,4,1,0,4,0,166.09,57,12,0,1,139.8,0,0,0,0,3,1,185.4,0,0,0,0,1,0,3,0,1,3,0,5,53,1,0
org.eclipse.jdt.apt.core/src/com/sun/mirror/util/SimpleDeclarationVisitor.java,218,53,35,0,24,0,141,702,30,258,17,0,1,33,0.19,1327.79,17,0,1,17,0,123.87,111,51,0,1,156.1,0,0,0,8,17,1,566.2,0,0,0,0,0,0,17,0,0,17,1,18,182,1,0
org.eclipse.jdt.apt.core/src/com/sun/mirror/util/SimpleTypeVisitor.java,177,40,27,0,20,0,117,601,30,258,13,0,1,25,0.14,993.04,13,0,1,13,0,123.95,87,38,0,1,156.17,0,0,0,5,13,1,426.72,0,0,0,0,0,0,13,0,0,13,1,14,138,1,0
org.eclipse.jdt.apt.core/src/com/sun/mirror/util/SourceOrderDeclScanner.java,255,143,93,34,52,0,60,407,30,258,0,0,0,2,0.02,281.3,0,0,3,0,1,171,17,2,1,1,171,0,0.5,0,0,0,0,70.32,0,0,0,0,0,1,0,0,0,0,0,1,18,0,0
org.eclipse.jdt.apt.core/src/com/sun/mirror/util/SourcePosition.java,74,7,6,0,10,0,57,382,30,258,3,0,1,4,0.01,39,3,0,1,3,0,112.23,27,5,0,1,162.23,0,0,0,0,3,1,34,0,1,0,0,0,0,3,0,0,2,0,4,17,1,0
org.eclipse.jdt.apt.core/src/com/sun/mirror/util/Types.java,191,20,15,0,18,0,153,975,30,258,10,0,1,11,0.08,398.06,10,0,3,10,0,120.84,123,16,0,1,158.4,0,0,0,0,10,1,241.91,0,2,0,0,0,0,10,0,0,8,0,11,85,1,0
org.eclipse.jdt.apt.core/src/com/sun/mirror/util/TypeVisitor.java,139,16,15,0,19,0,104,516,30,258,13,0,1,25,0.14,993.04,13,0,1,13,1,123.95,87,38,0,1,156.17,0,0,0,5,13,1,426.72,0,0,1,0,0,0,13,0,0,13,1,14,138,1,0
org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/build/AptBuilder.java,72,26,19,3,9,0,37,205,11,54,1,0,1,8,0.09,1560.9,1,0,6,1,0,161.65,26,10,0,1,112.17,0,0,0,0,1,1,265.89,0,1,0,0,0,0,1,0,0,0,1,3,60,1,0
org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/build/JdtApt.java,82,45,36,5,12,8,25,100,11,54,3,0.38,2.67,30,0.33,8228.2,7,4,5,3,0,64.11,22,39,0,1,106.4,0,0.5,0.5,0,0,3,986.5,6,0,0,0,0,1,8,0,0,3,0,9,211,1,1
org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/env/EclipseAnnotationProcessorEnvironment.java,58,14,11,0,8,0,36,183,10,51,5,0,1,6,0.02,97.67,5,0,4,5,0,142.96,26,9,0,1,160.84,0,0.5,0,0,5,1,69.75,0,3,0,0,0,1,5,0,0,2,0,6,30,1,0
org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/env/EclipseAnnotationProcessorFactory.java,42,11,7,0,4,0,27,156,10,51,1,0,1,2,0.02,112.3,1,0,4,1,0,152.76,17,6,0,1,143.62,0,0.5,0,0,1,1,56.15,0,1,0,0,0,1,1,0,0,0,0,2,18,1,0
org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/env/EnvironmentFactory.java,49,20,12,1,6,0,23,144,11,54,1,0,1,5,0.07,1309.09,1,0,6,1,0,82.82,12,13,0,1,120.38,0,0,0,0,1,1,195.98,0,1,0,0,0,0,1,0,0,0,0,1,45,1,0
org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/env/Phase.java,27,6,2,0,3,0,18,84,10,53,0,0,0,2,0.01,29.48,0,0,0,0,0,171,4,4,0,1,171,0,0,0,0,0,0,19.65,0,0,0,0,0,0,0,0,0,0,0,2,7,1,0
org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/AnnotationProcessorFactoryLoader.java,754,477,318,82,66,8,211,1565,10,53,20,0.02,3.9,229,3.53,159550,26,6,37,23,2,51.12,186,350,2,1,101.11,0,0,0.15,9,120,9,10593,0,9,0,0,3,0,78,0,3,11,0,57,1973,1,2
org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/AptCompilationParticipant.java,230,148,98,23,27,7,55,395,11,54,9,0.02,3.44,84,1.23,83009,14,5,18,10,1,86.02,51,129,1,1,103.9,0,0.5,0.22,0,28,15,3688.99,0,1,0,0,1,1,31,0,1,8,0,30,653,1,0
org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/APTDispatchRunnable.java,804,605,342,104,73,32,126,873,10,53,23,0.05,5,310,5.61,455494,31,8,33,24,1,63.02,148,554,1,1,95.24,0,0,0.17,13,131,31,16842,0,6,0,0,1,0,115,0,1,17,1,96,2844,1,1
org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/AptPlugin.java,171,99,71,13,25,10,47,264,10,53,14,0.02,1.36,58,0.76,18688.5,26,12,12,15,1,144.47,47,86,1,1,123.86,0,0.5,0.1,5,94,3,2279.97,2,4,0,0,1,1,19,0,1,10,0,27,493,1,1
org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/AptProject.java,125,69,45,7,18,1,38,259,0,0,9,0.12,1.67,38,0.32,6687.85,12,3,8,9,0,126.05,39,60,0,1,125.82,0,0,0.44,0,0,5,945.66,0,3,0,0,0,0,15,0,0,6,0,10,222,1,0
org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/build/Messages.java,33,13,10,0,8,1,12,58,11,54,1,4,1,8,0.06,956.23,5,4,1,1,0,153.73,2,11,0,1,113.84,0,0.5,0,0,1,1,179.43,0,0,0,0,0,1,1,0,0,1,0,2,48,1,0
org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/declaration/AnnotationDeclarationImpl.java,56,34,22,2,10,1,12,66,10,53,6,0,1,14,0.11,1481.26,6,0,8,6,0,140.93,3,25,0,1,140.93,0,0.5,0,0,6,1,342.19,2,2,0,0,0,1,6,0,0,4,2,3,98,1,1
org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/declaration/AnnotationElementDeclarationImpl.java,72,44,30,5,12,0,16,107,10,53,12,0,1.67,48,0.51,12863.7,12,0,17,12,0,124.56,10,75,0,1,124.56,0,0.5,0,1,12,4,1534.42,2,8,0,0,0,1,20,0,0,4,1,4,358,1,1
org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/declaration/AnnotationMirrorImpl.java,288,221,152,64,33,5,34,227,10,53,20,0.05,3.15,136,1.96,94108.4,23,3,25,20,1,162.79,29,195,1,1,112.79,0,0,0.38,4,0,9,5874.27,0,14,0,0,0,0,63,0,0,6,2,14,1156,1,2
org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/declaration/AnnotationValueImpl.java,193,134,79,25,18,10,41,248,10,53,10,0.2,2,69,0.96,38624.6,15,5,9,10,0,113.8,41,124,0,1,113.57,0,0,0.38,1,0,7,2880.54,0,6,0,0,0,0,20,0,0,4,2,17,575,1,0
org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/declaration/ASTBasedAnnotationElementDeclarationImpl.java,133,93,65,21,21,1,19,139,10,53,12,0,1.67,48,0.51,12863.7,12,0,17,12,0,124.56,10,75,0,1,124.56,0,0.5,0,1,12,4,1534.42,2,8,0,0,0,1,20,0,0,4,1,4,358,1,1
org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/declaration/ASTBasedConstructorDeclarationImpl.java,38,21,11,0,7,0,10,53,10,53,3,0,1,7,0.07,772.82,3,0,4,3,0,140.79,0,16,0,1,140.79,0,0.5,0,0,3,1,223.86,0,0,0,0,0,1,3,0,0,3,1,0,60,1,1
org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/declaration/ASTBasedDeclarationImpl.java,214,166,100,37,27,4,21,147,10,53,14,0.13,2.79,83,1.49,80629.5,17,3,18,14,1,165.08,15,147,1,1,115.08,0,0.5,0.21,3,22,12,4460.82,3,8,0,0,0,1,39,0,0,6,0,7,862,2,1
org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/declaration/ASTBasedExecutableDeclarationImpl.java,111,84,53,13,17,2,10,55,10,53,9,0,1.78,44,0.66,32038.5,9,0,12,9,0,120.44,2,71,0,1,120.44,0,0.5,0,1,9,7,1968.29,0,6,0,0,0,1,16,0,0,3,1,2,397,2,1
org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/declaration/ASTBasedFieldDeclarationImpl.java,123,78,49,14,14,1,31,174,10,53,10,0,1.6,36,0.44,9894.98,10,0,12,10,0,169.39,22,65,0,1,129.51,0,0.5,0,4,10,4,1328.91,0,7,0,0,0,1,16,0,0,3,1,4,307,1,1
org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/declaration/ASTBasedMemberDeclarationImpl.java,88,60,36,13,12,1,16,89,10,53,5,0,2.4,24,0.29,8607.66,5,0,10,5,0,172.86,7,49,0,1,122.86,0,0.5,0,1,5,4,867.64,1,3,0,0,0,1,12,0,0,2,1,4,199,2,1
org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/declaration/ASTBasedMethodDeclarationImpl.java,63,42,26,7,9,0,12,83,10,53,4,0,1.75,18,0.24,5660.39,4,0,8,4,0,123.6,2,33,0,1,123.6,0,0.5,0,0,4,4,731.66,1,1,0,0,0,1,7,0,0,3,1,2,159,1,1
org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/declaration/BinaryParameterDeclarationImpl.java,155,113,82,16,24,5,18,88,10,53,19,0.07,1.26,68,0.66,14707.1,23,4,19,19,1,130.4,13,93,1,1,130.4,0,0.5,0.18,3,74,3,1983.65,2,11,0,0,0,1,24,0,0,8,1,9,469,1,2
org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/declaration/ClassDeclarationImpl.java,150,112,68,21,18,2,20,135,10,53,9,0,2.67,52,0.79,32368.1,9,0,18,9,0,166.7,12,93,0,1,116.7,0,0.5,0,1,9,8,2383.43,4,4,0,0,0,1,24,0,0,5,2,12,460,1,1
org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/declaration/ConstructorDeclarationImpl.java,54,34,24,3,10,2,10,55,10,53,3,0,1,7,0.07,772.82,3,0,4,3,0,140.79,0,16,0,1,140.79,0,0.5,0,0,3,1,223.86,0,0,0,0,0,1,3,0,0,3,1,0,60,1,1
org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/declaration/DeclarationImpl.java,108,74,50,23,16,1,18,122,10,53,12,0,1.67,48,0.51,12863.7,12,0,17,12,1,124.56,10,75,0,5,124.56,0,0.83,0,1,44,4,1534.42,2,8,1,0.61,0,5,20,0,0,4,1,4,358,1,1
org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/declaration/EclipseDeclarationImpl.java,200,148,106,35,20,2,32,183,10,53,13,0.67,3.15,83,1.2,60704.9,14,1,27,13,0,162.81,24,120,0,1,112.81,0,0,0.38,1,28,13,3598.18,1,8,0,0,0,0,41,0,0,5,2,7,685,2,1
org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/declaration/EclipseMirrorObject.java,55,28,6,0,8,0,19,88,10,53,2,0,1,4,0.01,76.19,2,0,1,2,0,147.56,9,6,0,1,147.32,0,0,0,0,2,1,43.9,0,2,0,0,0,0,2,0,0,0,0,2,18,1,0
org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/declaration/EclipseMirrorType.java,18,8,7,0,5,0,5,15,0,0,3,0,1,4,0.02,115.67,3,0,2,3,1,208.51,5,5,1,1,158.51,0,0.5,0,0,3,1,70.56,0,1,0,0,0,1,3,0,0,2,0,1,26,1,0
org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/declaration/EnumConstantDeclarationImpl.java,41,23,15,1,8,1,10,54,10,53,4,0,1,10,0.07,918.85,4,0,5,4,0,141.18,1,17,0,1,141.18,0,0.5,0,0,4,1,223.93,1,1,0,0,0,1,4,0,0,3,1,1,65,1,1
org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/declaration/EnumDeclarationImpl.java,72,49,34,5,11,1,12,66,10,53,6,0,1.5,22,0.24,6428.07,6,0,13,6,0,129.25,3,35,0,1,129.25,0,0.5,0,0,6,4,708.46,2,2,0,0,0,1,9,0,0,4,2,3,162,1,1
