File,LOC,SLOC_P,SLOC_L,MVG,BLOC,C_SLOC,CLOC,CWORD,HCLOC,HCWORD,No_Methods,LCOM,AVCC,NOS,HBUG,HEFF,UWCS,INST,PACK,RFC,CBO,MI,CCML,NLOC,F_IN,DIT,MINC,S_R,R_R,COH,LMC,LCOM2,MAXCC,HVOL,HIER,NQU,FOUT,SIX,EXT,NSUP,TCC,NSUB,MPC,NCO,INTR,CCOM,HLTH,MOD,bug_cnt
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionOnClassLiteralAccess.java,60,25,19,2,5,3,30,139,10,56,3,0.25,1.33,15,0.17,3156.2,5,2,2,3,0,171.06,3,22,0,1,121.06,0,0.5,0.33,0,4,2,498.24,1,1,0,0,0,1,4,0,0,2,0,3,121,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionOnClassReference.java,21,9,6,1,2,1,10,58,10,56,2,0,1,5,0.04,451.36,2,0,0,2,0,141.24,1,8,0,1,141.24,0,0.5,0,0,2,1,128.67,0,1,0,0,0,1,2,0,0,1,0,1,37,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionOnExceptionReference.java,47,9,6,1,2,1,36,159,10,56,2,0,1,5,0.04,451.36,2,0,0,2,0,111.86,27,8,0,1,141.24,0,0.5,0,0,2,1,128.67,0,1,0,0,0,1,2,0,0,1,0,2,37,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionOnExplicitConstructorCall.java,83,46,32,11,6,6,31,146,10,56,3,0,4.33,34,0.37,19126.7,3,0,2,3,0,141.74,6,43,0,1,101.86,0,0.5,0,0,3,6,1113.51,1,1,0,0,0,1,13,0,0,2,0,6,218,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionOnFieldName.java,43,26,22,3,7,6,10,62,10,56,3,0,1.67,17,0.2,4985.05,5,2,4,4,0,159.33,6,21,0,1,119.45,0,0.5,0.5,0,5,3,603.8,2,1,0,0,1,1,5,0,1,2,0,6,136,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionOnFieldType.java,60,24,18,3,6,1,30,165,10,56,3,1,1.33,13,0.13,2412.73,4,1,3,3,0,125.6,1,20,0,1,125.6,0,0.5,0.33,0,3,2,393.98,0,1,0,0,0,1,4,0,0,2,0,1,99,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionOnImportReference.java,56,19,14,3,6,3,31,143,10,56,2,0,2,15,0.16,5838.58,2,0,1,2,0,162.03,3,17,0,1,112.03,0,0.5,0,0,2,3,466.45,1,1,0,0,0,1,4,0,0,1,0,3,101,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionOnInterfaceReference.java,21,9,6,1,2,1,10,58,10,56,2,0,1,5,0.04,451.36,2,0,0,2,0,141.24,1,8,0,1,141.24,0,0.5,0,0,2,1,128.67,0,1,0,0,0,1,2,0,0,1,0,1,37,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionOnKeyword.java,17,5,4,0,2,0,10,56,10,56,2,0,1,3,0.01,53.31,2,0,0,2,0,159.77,0,4,0,1,159.77,0,0,0,0,2,1,35.54,0,0,0,0,0,0,2,0,0,2,0,0,16,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionOnKeyword1.java,42,29,22,3,3,1,10,58,10,56,7,0.83,1,17,0.15,1891.96,8,1,3,7,0,140.62,1,25,0,1,140.62,0,0.5,0.29,1,12,1,444.39,0,2,0,0,0,1,7,0,0,5,1,1,123,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionOnKeyword2.java,35,22,19,3,3,1,10,58,10,56,4,0.22,1,17,0.14,2782.69,7,3,1,4,0,126.16,1,20,0,1,126.16,0,0.5,0.5,0,6,1,428.25,0,1,0,0,0,1,4,0,0,3,1,1,110,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionOnKeyword3.java,43,30,24,3,3,1,10,58,10,56,6,0,1,19,0.16,2657.05,9,3,3,6,0,132.36,1,26,0,1,132.36,0,0.5,0.33,0,14,1,493.95,0,2,0,0,0,1,6,0,0,4,1,1,133,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionOnLocalName.java,43,26,22,3,7,5,10,61,10,56,3,0,1.67,17,0.2,4985.05,5,2,4,4,0,169.45,5,21,0,1,119.45,0,0.5,0.5,0,5,3,603.8,2,1,0,0,1,1,5,0,1,2,0,5,136,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionOnMemberAccess.java,59,19,12,2,8,2,32,154,10,56,3,0,1.33,8,0.1,2344.79,3,0,2,3,0,186.92,3,16,0,1,136.92,0,0.5,0,0,3,2,296.09,1,1,0,0,0,1,4,0,0,2,0,3,75,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionOnMessageSend.java,77,36,25,10,10,5,31,146,10,56,2,0,5.5,28,0.34,19158.1,2,0,2,2,0,136.39,5,33,0,1,96.5,0,0.5,0,0,2,6,1009.28,0,1,0,0,0,1,11,0,0,1,0,5,199,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionOnMethodName.java,62,41,34,8,11,7,10,63,10,56,3,1,3.33,32,0.33,22098.1,4,1,3,3,0,142.85,7,37,0,1,102.97,0,0.5,0,0,3,8,998.22,2,1,0,0,0,1,10,0,0,2,0,7,201,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionOnMethodReturnType.java,34,18,14,1,6,0,10,56,10,56,3,0,1,10,0.08,1242.24,3,0,3,3,0,132.59,0,14,0,1,132.59,0,0.5,0,0,3,1,246.97,0,1,0,0,0,1,3,0,0,2,0,0,68,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionOnPackageReference.java,54,19,14,3,4,3,31,143,10,56,2,0,2,15,0.16,5838.58,2,0,1,2,0,162.03,3,17,0,1,112.03,0,0.5,0,0,2,3,466.45,1,1,0,0,0,1,4,0,0,1,0,3,101,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionOnQualifiedAllocationExpression.java,74,35,21,8,6,6,33,188,10,56,2,0,5,22,0.32,23707.6,2,0,2,2,0,120.32,6,32,0,1,99.7,0,0.5,0,0,2,8,968.92,2,1,0,0,0,1,10,0,0,1,0,6,189,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionOnQualifiedClassReference.java,29,16,12,2,3,3,10,59,10,56,2,0,1.5,14,0.13,4001.14,2,0,0,2,0,163.39,3,15,0,1,113.39,0,0.5,0,0,2,2,404.49,0,1,0,0,0,1,3,0,0,1,0,3,92,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionOnQualifiedExceptionReference.java,56,16,12,2,3,3,37,167,10,56,2,0,1.5,14,0.13,4001.14,2,0,0,2,0,103.03,30,15,0,1,113.39,0,0.5,0,0,2,2,404.49,0,1,0,0,0,1,3,0,0,1,0,4,92,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionOnQualifiedInterfaceReference.java,29,16,12,2,3,3,10,59,10,56,2,0,1.5,14,0.13,4001.14,2,0,0,2,0,163.39,3,15,0,1,113.39,0,0.5,0,0,2,2,404.49,0,1,0,0,0,1,3,0,0,1,0,3,92,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionOnQualifiedNameReference.java,79,40,33,4,6,4,33,170,10,56,4,0.17,2,32,0.39,12269.5,6,2,2,4,0,159.7,5,37,0,1,109.7,0,0.5,0.62,0,6,4,1180.72,0,1,0,0,0,1,8,0,0,3,0,5,256,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionOnQualifiedTypeReference.java,67,34,26,4,6,4,27,152,10,56,5,0.75,1.4,26,0.25,6451.05,6,1,2,5,0,170.35,8,31,0,1,120.35,0,0.5,0.4,1,8,2,756.74,0,1,0,0,0,1,7,0,0,4,0,6,175,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionOnSingleNameReference.java,55,21,16,1,4,1,30,137,10,56,4,0.33,1,13,0.12,1604.16,6,2,2,4,0,132.7,1,18,0,1,132.7,0,0.5,0.25,0,4,1,358.5,1,1,0,0,0,1,4,0,0,3,0,1,95,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionOnSingleTypeReference.java,67,36,26,7,5,1,26,136,10,56,7,0.67,1.29,23,0.17,2698.18,8,1,2,7,0,132.78,4,33,0,1,132.78,0,0.5,0.43,2,10,2,522.65,2,2,0,0,0,1,9,0,0,5,0,2,137,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionParser.java,2479,2011,1430,497,159,59,309,2405,10,56,99,0.02,4.26,1418,20.77,2006920,158,59,7,99,0,114.61,349,2003,0,1,94,0,0.5,0.04,26,4949,78,62304.4,71,1,0,0,0,1,422,0,0,98,0,241,10357,1,11
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionScanner.java,723,611,360,279,26,30,86,757,10,56,6,0.2,26.5,362,6.95,1860570,12,6,3,6,0,60.2,96,607,0,1,60.67,0,0.5,0.33,0,0,137,20837.3,12,0,0,0,0,1,159,0,0,6,0,82,2877,1,3
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/InvalidCursorLocation.java,31,11,9,0,5,4,15,86,10,56,1,4,1,8,0.08,1262.75,6,5,0,1,0,62.89,9,10,0,1,112.89,0,0.5,0.2,0,1,1,242.99,0,0,0,0,0,1,1,0,0,1,0,6,59,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/CompletionEngine.java,3422,2721,1491,477,495,63,206,1362,10,56,58,0.05,8.84,1581,27.48,2908500,97,39,28,61,1,80.33,258,2636,1,1,80.09,0,0.5,0.08,38,1150,40,82443.5,5,1,0,0,3,1,513,0,3,57,4,151,13075,2,15
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/impl/AssistOptions.java,156,127,97,17,9,12,20,102,10,56,2,0.91,14,93,1.38,90481.3,24,22,3,2,0,27.58,22,123,0,1,71.71,0,0,0.5,0,2,27,4126.37,0,0,0,0,0,0,28,0,0,2,0,16,706,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/impl/AssistParser.java,1137,893,666,156,85,23,159,1207,10,56,74,0.02,2.66,647,7.15,597281,93,19,24,74,0,146.21,168,868,0,1,106.32,0,0.5,0.08,27,2386,28,21452.9,36,10,0,0,0,1,197,0,0,64,0,112,4128,2,5
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/impl/Engine.java,197,148,94,37,25,5,24,138,10,56,9,0.02,4.11,102,1.26,92408.5,14,5,9,9,0,140.12,19,138,0,1,100.24,0,0,0.18,2,20,14,3790.46,0,0,0,0,0,0,37,0,0,9,1,12,735,2,1
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/impl/Keywords.java,58,45,44,0,3,41,10,97,10,56,0,0,0,43,0.92,21170.1,42,42,0,1,0,171,41,44,0,1,171,0,0,0,0,0,0,2772.27,0,0,0,0,1,0,0,0,1,0,0,41,421,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/ISearchableNameEnvironment.java,49,6,5,0,5,0,38,246,10,56,2,0,1,3,0.03,121.78,2,0,1,2,0,136.8,28,4,0,1,156.95,0,0.5,0,0,2,1,75.15,0,0,0,0,0,1,2,0,0,2,0,3,25,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/ISearchRequestor.java,61,7,6,0,6,0,48,324,10,56,4,0,1,5,0.05,349.28,4,0,0,4,0,105.72,38,6,0,1,155.71,0,0,0,0,4,1,156.81,0,0,0,0,0,0,4,0,0,4,0,5,49,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/ISelectionRequestor.java,146,25,9,0,8,0,113,685,10,56,6,0,1,7,0.08,457.81,6,0,1,6,0,165.31,103,23,0,1,156.18,0,0,0,0,6,1,251.21,0,0,0,0,0,0,6,0,0,6,0,7,78,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/RelevanceConstants.java,34,19,18,0,5,0,10,56,10,56,0,0,0,17,0.17,2357.53,16,16,0,0,0,171,0,18,0,1,171,0,0,0,0,0,0,500.37,0,0,0,0,0,0,0,0,0,0,0,0,101,1,3
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionNodeFound.java,24,11,8,0,3,1,10,64,10,56,2,1,1,6,0.03,311.47,3,1,1,2,0,135.94,1,9,0,1,135.94,0,0.5,0.5,0,2,1,97.19,0,0,0,0,0,1,2,0,0,2,0,1,31,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionOnArgumentName.java,45,28,23,3,7,4,10,60,10,56,4,0,1.5,17,0.19,4376.12,4,0,5,4,0,174.52,4,22,0,1,124.52,0,0.5,0,0,4,3,560.28,4,1,0,0,0,1,6,0,0,3,0,4,131,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionOnExplicitConstructorCall.java,72,38,26,7,5,6,29,126,10,56,3,0,3,24,0.28,12953.1,3,0,2,3,0,148.32,7,35,0,1,108.43,0,0.5,0,0,3,6,825.86,2,1,0,0,0,1,9,0,0,2,0,7,169,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionOnFieldReference.java,61,27,14,5,5,2,29,119,10,56,3,0,1.33,8,0.15,4583.59,3,0,4,3,0,184.63,3,22,0,1,134.63,0,0.5,0,0,3,2,464.82,2,2,0,0,0,1,4,0,0,1,0,3,108,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionOnFieldType.java,29,16,13,1,3,0,10,56,10,56,2,0,1,9,0.07,1123.63,2,0,3,2,0,126.89,0,12,0,1,126.89,0,0.5,0,0,2,1,219.94,0,1,0,0,0,1,2,0,0,1,0,0,59,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionOnImportReference.java,53,19,14,3,6,3,28,118,10,56,2,0,2,15,0.16,5838.58,2,0,1,2,0,162.03,3,17,0,1,112.03,0,0.5,0,0,2,3,466.45,1,1,0,0,0,1,4,0,0,1,0,3,101,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionOnLocalName.java,39,24,19,3,5,4,10,60,10,56,3,0,1.67,15,0.17,3902.11,3,0,3,3,0,170.29,4,20,0,1,120.29,0,0.5,0,0,3,3,495.93,3,1,0,0,0,1,5,0,0,2,0,4,112,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionOnMessageSend.java,131,80,52,21,17,6,34,157,10,56,3,0,6,55,0.71,51627.8,3,0,7,3,0,90.64,12,72,0,1,90.41,0,0.5,0,1,3,10,2144.35,1,3,0,0,0,1,18,0,0,0,0,9,405,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionOnPackageReference.java,51,19,14,3,4,3,28,118,10,56,2,0,2,15,0.16,5838.58,2,0,1,2,0,162.03,3,17,0,1,112.03,0,0.5,0,0,2,3,466.45,1,1,0,0,0,1,4,0,0,1,0,3,101,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionOnQualifiedAllocationExpression.java,78,36,22,4,6,3,36,182,10,56,4,0,2,15,0.22,7465.98,4,0,6,4,0,167.17,9,29,0,1,127.28,0,0.5,0,0,4,4,661.5,2,2,0,0,0,1,8,0,0,2,0,9,143,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionOnQualifiedNameReference.java,90,52,36,10,5,4,33,158,10,56,3,1,3.33,30,0.45,19972.2,4,1,8,3,0,143.2,7,43,0,1,103.31,0,0.5,0.33,0,3,6,1337.09,0,2,0,0,0,1,10,0,0,1,0,7,270,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionOnQualifiedSuperReference.java,61,23,17,2,6,2,32,131,10,56,3,0,1.33,11,0.13,3141.19,3,0,4,3,0,129.35,2,18,0,1,129.35,0,0.5,0,0,3,2,383.75,2,2,0,0,0,1,4,0,0,1,0,2,95,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionOnQualifiedTypeReference.java,68,39,28,5,6,4,23,124,10,56,4,0,2,24,0.27,8973.24,4,0,6,4,0,165.43,6,32,0,1,115.43,0,0.5,0,1,4,3,815.26,0,2,0,0,0,1,8,0,0,2,0,6,179,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionOnSingleNameReference.java,75,39,28,8,5,1,31,137,10,56,3,0,2.67,20,0.31,14791,3,0,7,3,0,162.67,4,31,0,1,112.67,0,0.5,0,0,3,6,921.35,1,2,0,0,0,1,8,0,0,1,0,4,185,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionOnSingleTypeReference.java,66,36,26,3,7,2,23,122,10,56,5,0,1.4,16,0.23,5285.03,5,0,7,5,0,129.31,4,28,0,1,129.31,0,0.5,0,1,5,2,686.15,3,3,0,0,0,1,7,0,0,2,0,4,159,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionOnSuperReference.java,59,19,13,2,8,1,32,130,10,56,3,0,1.33,8,0.09,2398.46,3,0,3,3,0,136.85,1,15,0,1,136.85,0,0.5,0,0,3,2,284.41,2,2,0,0,0,1,4,0,0,1,0,1,73,1,0
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionParser.java,718,552,410,87,70,33,96,848,10,56,33,0.16,2.88,391,4.95,246072,37,4,9,34,0,122.03,110,532,0,1,101.42,0,0.5,0.1,10,172,7,14864.9,27,0,0,0,1,1,95,0,1,33,0,89,2723,1,1
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/select/SelectionScanner.java,69,33,23,10,9,2,27,174,10,56,3,0.33,2.33,20,0.23,7947.43,6,3,2,3,0,82.6,18,30,0,1,114.82,0,0.5,0.56,0,1,4,684.59,2,0,0,0,0,1,7,0,0,3,0,11,149,1,1
org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/SelectionEngine.java,784,592,376,112,59,17,133,968,10,56,13,0.2,8.62,370,5.77,597944,27,14,11,13,1,31.33,140,552,1,1,79.8,0,0.5,0.26,5,21,24,17314.2,5,0,0,0,0,1,112,0,0,13,1,57,2820,2,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/core/compiler/CharOperation.java,2592,940,521,351,105,24,1547,8130,10,56,47,0.48,5.4,547,8.68,1343410,49,2,0,47,1,116.82,1561,939,1,1,96.67,0,0,0.03,5,170,31,26037.3,0,1,0,0,0,0,254,0,0,46,0,99,5041,2,3
org.eclipse.jdt.core/compiler/org/eclipse/jdt/core/compiler/InvalidInputException.java,33,9,6,0,4,0,20,97,10,56,2,0,1,5,0.02,142.21,2,0,0,2,0,127.31,10,8,0,1,145.19,0,0.5,0,0,2,1,63.6,0,0,0,0,0,1,2,0,0,2,0,3,23,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/core/compiler/IProblem.java,553,289,288,0,55,35,209,1103,34,116,12,273,1,286,7.2,169608,285,273,1,12,0,96.65,210,287,0,1,87.52,0,0,0,0,12,1,21595.8,0,2,0,0,0,0,12,0,0,10,0,122,2427,1,5
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/AbstractSyntaxTreeVisitorAdapter.java,496,478,231,75,5,0,13,68,10,56,151,0,1,227,1.8,11336.2,151,0,3,151,0,156.23,3,474,0,1,156.23,0,0,0,0,151,1,5401.33,0,0,0,0,0,0,151,0,0,151,1,1,1588,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/AbstractMethodDeclaration.java,391,294,214,59,58,18,39,297,10,56,25,0.04,2.84,225,2.68,159630,41,16,9,25,0,155.2,47,284,0,1,105.2,0,0.5,0.1,7,152,9,8040.52,2,3,0,0,0,1,71,0,0,22,2,37,1537,2,4
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/AbstractVariableDeclaration.java,51,30,25,4,11,2,10,58,10,56,5,0.06,1.4,21,0.2,4063.06,13,8,3,5,0,125.55,2,26,0,1,125.55,0,0.5,0.08,1,8,3,595.66,1,3,0,0,0,1,7,0,0,2,0,2,139,2,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/AllocationExpression.java,282,203,118,50,41,6,38,253,10,56,15,0,3.4,132,1.72,85862.8,19,4,4,15,1,147.33,34,198,1,1,107.44,1,0.33,0.25,3,46,12,5152.92,2,1,0,0,0,1,51,1,0,14,1,28,991,1,6
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/AND_AND_Expression.java,310,254,135,36,17,2,39,250,10,56,6,0.2,6.5,129,1.75,144115,8,2,5,6,0,68.88,31,248,0,1,86.75,0,0.5,0.33,1,10,25,5237.58,2,0,0,0,0,1,39,0,0,6,0,25,948,1,4
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/AnonymousLocalTypeDeclaration.java,174,121,86,18,24,7,29,181,10,56,5,0.5,4.6,93,1.17,98550.8,7,2,4,5,0,72.13,26,116,0,1,90,0,0.5,0.1,1,8,11,3515.65,2,1,0,0,0,1,23,0,0,4,0,23,620,1,2
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/Argument.java,94,63,45,14,14,4,17,136,10,56,5,0,3.2,42,0.6,19883.3,5,0,2,5,0,148.59,11,60,0,1,108.7,0,0.5,0,0,5,5,1795.25,0,1,0,0,0,1,16,0,0,4,0,11,365,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/ArrayAllocationExpression.java,184,124,83,32,27,3,33,214,10,56,6,0.47,6,91,1.16,76761.1,9,3,5,6,0,94.61,26,118,0,1,94.38,0,0.5,0.72,0,0,16,3467.2,1,1,0,0,0,1,36,0,0,5,0,22,651,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/ArrayInitializer.java,196,161,115,43,11,6,24,178,10,56,6,0.1,7,128,1.68,165760,8,2,4,6,1,106.87,20,156,1,1,86.26,0,0.5,0.58,0,0,16,5049.05,0,1,0,0,0,1,42,0,0,5,0,16,879,1,4
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/ArrayQualifiedTypeReference.java,55,40,29,8,4,2,11,61,10,56,7,0.33,1.57,30,0.28,6265,8,1,2,7,0,125.19,3,37,0,1,125.19,0,0.5,0.71,0,0,3,845.82,1,1,0,0,0,1,11,0,0,6,0,3,206,1,0
org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/ArrayReference.java,194,153,90,19,23,3,18,111,10,56,10,0.44,2.2,84,1.1,27476,12,2,5,10,0,160.05,11,147,0,1,110.05,0,0.5,0.9,1,0,4,3301.09,0,1,0,0,0,1,22,0,0,9,0,9,673,1,0
